-1,"If you have a suitcase it won't fit in the lockers so you have to keep it under your bed or in an unlocked closet at your own risk."
-1,"The girls-only room is a 4-floor walk-up,"
2,"it's even more private and has a cuter bathroom & huge bay window with a nice view."
-1,"I stayed for 3 days."
-1,"Noisy until 4am- receptionist turn on the music until 4 am!!"
1,"Crazy."
1,"."
-1," At night, it's so cold."
1,"."
-1,"Don't heat it up and blanket is so thin!!"
-1," So I asked for print my ticket to receptionist, he wants to get money, it's okay(0.50)"
-1,",,,,the print is poor, I couldn't see the letter!!!!"
1,"What's that?"
-1," Staff is not goot ."
1,"."
-1,"(woman staff is kind) anyway I don't like it everything!"
-1,"Beds are thin and the pillows too"
2,"baths and showers are very clean."
-1," Not a real common area so everyone stand on his own"
-1,"i'll suggest this hostel as a place to stay just for few days."
-1," It is also well located and it is ok for the money spent!"
1,":)"
2,"The location was excellent,perfect for a tourist that just needs a place to rest."
-1,"Just a walking distance to all the famous sights and also to the railwaystation."
-1,"  The room was clean and big"
-1,"there was only one toilet/bathroom for ten girls."
-1,"I always left so early that it wasn't much of a problem,"
1,"."
-1,"Also, being in the center and all, it wasn't that quiet during the night."
-1,"And the cooker didn't work which would've been a problem if I had stayed more than three nights."
1,"not enough powerpoints."
-1,"reception is closed from 4 till 6 am."
1,"lots of street noise."
2,"great location"
-1,"Overall it is a good hostel, I didn't eally like the bathroom since they were too small and in the showers you didn't have any space to put your clothes and it all just got very wet, they're not very clean"
2,"it is good if you're just pending a couple of nights there."
-1,"The beds are a little noisy"
-1,"everyone was very respectful with the things and didn't make a lot of noise."
-1,"showers and toilets are more or less open and not very comfortable"
3,"I really enjoyed staying at the Aivengo."
-1,"It was good value for money, the room had a private shower and a locker which was awesome, and the receptionist (don't know his name!)"
2,"was really friendly."
1,"Can't complain!"
2,"Already recommended it to a friend and will be back if I'm in Amsterdam."
1,":)"
2,"Aivengo Hostel is really nice (just for the private room), good quality and good price ^^ The next time in Amsterdam I will choose the same hostel"
1,"I speak about the private room for 4 persons"
2,"Location was really good, staff was also pretty good."
2,"Bathrooms were also quite good"
2,"really open to the front desk ("
1,"thats alright since everything's got a door anyway)."
2,"Oh and free computers - big plus!"
-1," On the negative side - the mattresses weren't the most comfortable i've had, pretty thin."
-1,"And also there was no common room so hanging out in the hostel is a bit awkward."
2,"Clean, friendly and a good location."
2,"For a short stay, it is perfect!"
2,"Great location, could walk from anywhere easily, including the Centraal Station."
1,"Lockers were ok,"
-1,"my biggest complaint is that we were just given a throw blanket and small pillow for our bed."
-1,"For Amsterdam weather this is not enough, and the rooms were drafty too."
-1,"We stayed in the 8-person female dorm because it was described to have a full kitchen."
-1,"Upon arrival, we discovered the burners and stove top were out of order, and there was no oven."
1,"We were able to keep our food in the refrigerator and use the microwave and toaster to piece together a camping-style dinner,"
-1,"don't expect to actually be able to cook."
2,"I loved staying at this hostel,"
-1,"was disappointed that it was closed from 4-6am and that for the women's dorm only one key was given to us for 3 people."
-1,"I was separated from my group and the other members had to wait until 6am to be given a key."
2,"all in all this hostel does the job, it provides a bed and a shower and really what else do you need."
-1,"it really lacks on the social front."
-1,"There are no common areas, so basically you are confined to your bed."
2,"that being said it was in a good location and it was clean, so really i can't complain."
2,"The location of this hostel was really good, walking distance to everything,"
-1,"the beds were horrible."
-1,"Thin mattresses, you can feel the metal beams, and you are only provided with a thin blanket."
-1,"Amsterdam can be cold in September so it's not really enough."
-1,"A common room wouldn't go astray either."
-1,"Not a terrible stay,"
-1,"not great either for the price you have to pay."
1,"We thought there will be shampoo and soap provided"
-1,"sadly,no :("
2,"Great hostel and would defiantly go back!"
2,"Great experience at this hostel, would highly recommend, especially if visiting in a large group."
2,"Great value for money and ideal location."
-1,"Couldn't have asked for much more considering what we paid."
-1,"We got there on Friday night and my twin room wasn't in the main building."
-1,"The other building is not good."
-1,"Even the main on wasn't good as looked like in the pictures that you showed in the website."
-1,"The staff was rude when we asked simple questions and there was no light in the room."
2,"the girls 10 bed doom is great....it has a kitchen (with the basics) and bathroom- its basically a loft with everything you need on one floor with a nice view... great way to meet other girls aswell."
-1,"Realy needs a common room, theres no social aspect to this place at all, the only place you have to relax is your bed."
-1,"You can't buy anything there, you can't meet anyone because you want to be out of bed in the morning"
1,"everyones asleep when you get back."
2,"Great location, clean and had a kitchen in my dorm, plus a locker."
-1," Female staff member came in late morning to do something in the kitchen"
-1,"bought her son in which was awkward in a female dorm when everyones getting ready, didn't knock."
-1,"Rooms upstairs had tv and were of much higher quality than the room we were put in."
-1,"I stayed in two different all female dorms and one of the 20 person mixed dorms."
2,"The female dorms were wonderful."
-1,"Bright and cheerful with big french doors to the street below."
-1,"Beds left something to be desired and you have to contend with a lot of stairs,"
2,"overall lovely rooms."
-1,"The mixed dorm was pretty standard, nice atmosphere."
1,"Hostel had computers to use."
1,"Linens and towels provided."
-1,"Nice location, not too loud at night,"
1,"still close to everything."
1,"The rooms were a little bit noisy,"
1,"about the rest was OK!"
1,"I recomend if you want to save money... :-)"
-1,"The floor was dirty, the hot water only functioned for some minutes..."
2,"The hostel was in a good location, so close to Dam square and a huge supermarket."
-1,"The shop proximity was convenient as there was no kitchen in the hostel."
1,"Even"
2,"it was such a big dorm, there was plenty of space and you met so many people at once it was actually a benefit."
2,"The staff were helpful with finding places to visit and the Party Tour in Leidesplein was well worth the money as well!"
1,"The hostel had a bathroom and little kitchen area inside the room"
-1,"there wasn't really a common area for everyone to meet."
-1,"The staff were not helpful at all."
-1,"I had a suitcase and I was on the 5th floor and they would not help me carry it up."
-2,"The used a lame excuse why they couldn't."
-1,"Note- no kitchen or common room."
-1,"You are just in your dorm room of 10 or 20 people.Most people who stay were in grops so its harder for solo travelres to make friends."
-1,"Most come to drink and smoke, so dont be suprised if people come in late at night loud and not caring on whether they bug you or not."
1,"Its Amsterdam after all."
1,"."
-1,"For security, theres a guy that chills at the front desk and the front door to the hostel is left open until 4am just fyi."
1,"Would have been better if the rooms had crates in them as the lockers weren't that big."
-1,"Other than that I would definitely recommend the hostel."
-1,"Stayed in the 10 bed female only room with 2 other friends for 5 nights, we were behind dam square and right next to the red light district!"
-1,"We were in walking distance of bars, places to eat and all the main attractions like the anne frank haus and van gogh museum!"
-1,"We didn't spend much time in the rooms as we got up, showered and then stayed out until after midnight"
2,"the girls we did talk to were from all over the world and were very nice!"
2,"The staff was very nice and helpful."
2,"The hostel is located right in the Red Light District which is fun at night."
2,"Any location is good in Amsterdam because it's so small,"
-1,"here there are coffee shops all around, a laundromat close by, and only a 30 minute walk to the Rijksmuseum or van gogh museum."
-1,"Don't bring much luggage because it is up 4 flights of narrow stairs & no lift!"
3,"Lovely hostel with lovely staff!"
2,"really cool and quirky, perfect location right next to the central station."
2,"Very easy to find and great atmosphere."
-1,"There was always a man coming through our 10 woman beddorm- nobody told us about that, which was scary at the first time."
-1,"There is no kitchen to cook, and no place where to chill out."
-1,"Also the floor was quite dirty and only one a week they cleaned the bathroom and so on."
-1," The beds were uncomfortable"
2,"the room itself was quiet,luminous and nice."
-1,"We had a bed in the female loft uptairs."
2,"The space was great, clean and felt secure."
-1," The stove was broken and more cooking facilities/a."
3,"common room area would have been nice to meet people... Overall we enjoyed the stay and the location was really great!"
2,"Excellent location."
1,"5 mins' walk from the main train station."
-1,"5 mins' walk to one of the biggest supermarket Albert Heijn."
-1,"And they have lots of facilities in the room such as refrigerator, microwave, tablewares."
-1,"it would be better if the staffs could tell us that there is a man living in the upper stair of the 10-bed-female room, who can enter the female room with his key."
3,"This hostel is really cool, it has a good vibe and the staff are really nice and helpful."
2,"The WiFi works really well, and its a good hostel to make friends."
-1,"The only downer is that there isint much of a kitchen."
3,"everything else was excellent."
2,"Friendly helpful staff, fairly clean, very easy and convenient location."
2,"Altogether the perfect place if your only really using the bed each night and spending most of your time around the main part of the city."
-1,"Nothing wrong with the place at all, it just didn't have much of an atmosphere."
2,"Good walking distance from everything and nice and clean."
-1,"The hostel was supposed to have a kitchen;"
-1,"when I was there it was not possible to cook."
-1,"Also, there was just one bathroom for 10 people, so there was always someone in there."
2,"The hostel was in a good position"
-1,"it was very noisy, from reception and outside."
-1,"having toilets and showers directly opposite the reception desk, behind a curtain, was strange."
2,"Hostel was clean and our ensuite was also clean."
-1,"Climbing 6 flights of steps was not so fun"
1,"those kind of things are unavoidable."
-1,"Wifi in our room which was great."
-1,"Not much of an atmosphere as we were in a separate building so didnt really meet anyone else."
2,"Good value for money and a good place to crash after exploring Amsterdam."
2,"Also easy to find and close to the station."
2,"it was perfect for my needs"
2,"wouldv liked the shower to be attached to the wall."
2,"good location, very close to the train station"
-1,"far enough from the red light district that it wasnt sketchy."
2,"staff were really nice."
-1,"not really any common area to hang out."
-1,"the beds were pretty uncomfortable, mattresses were really thin and you can kind of feel the bar in the bunkbed through them,"
-1,"if you take advantage of being in amsterdam you wont notice it when you fall asleep anyways."
2,"We really enjoyed our stay here."
-2,"We stayed 4 nights, and saw that everything was cleaned throughly and often, the staff were very helpful in the background."
-1,"The only security was the staff member on recption, as the front door was open all day and late into the night, and doors to the dorms were open most of the day too,"
1,"lockers were available."
-1,"A common room would have been a big hit, as the only place to socialise with others was 2 couches right at reception."
2,"Overall, quite happy."
2,"Everyone was really nice"
-1,"there was no big lockers or anything to keep you luggage in just small ones to keep important documents in."
-1,"Wouldn't take anything too nice and would recommend taking a padlock and a pair of flip flops."
2," Really good location and staff were really friendly at all hours of the day."
2,"Loved the 10 bed female dorm, great way to meet fellow travellers and nice to have a room with a balcony."
2,"loved that its separate from the main hostel which made it more peaceful."
2,"Nice hostel."
1,"Enjoyed our stay there."
1,"Too many stairs tho"
-1,"Lıke everywhere else ın Amsterdam thıs place ıs expensıve."
1,"It ıs"
2,"a good palce to stay ın a good locatıon."
1,"No complaınts."
2,"Very well equıpped kıtchen."
-1," We got a prıvate room whıch turned out to be ın a seperate buıldıng across the street, lıke havıng your own apartment."
-1,"There are lots of stairs - very dutch (narrow circular staircase)."
1,"Once you walk up them once they don't seem so daunting."
1,"its hard with your luggage."
2,"The room was lovely and big."
-2,"It was awful, the girl in reception was so aloof and didn't care about the customer."
-1,"No electricity outlets in the rooms, there is only one outside, uncomfortable bed sheets."
-1,"When I stayed there the lights went out and they put candles everywhere."
-1,"The only good thing about this place was the location."
2,"I wouldnt stay here again."
-1,"The common room was a couchat reception and there was little to no security."
-1,"Bathrooms/washrooms were in reception behind a see through sheet."
1,"i could not of asked for better staff and place to stay !!"
3,"really enjoyed my time there and will most definitely be going there again !!"
2,"if you are just looking for bed and shower, this is the right place for you, don't expect anything fancy."
-1,"Just a place to sleep."
-1,"The entire hostel was very underwhelming, the main dorms are right "in" the lobby and the bathrooms are in the lobby as well."
2,"Worked very well as a place to just come back and pass out after a long day in the city."
1,"The location and the fact that it had hot water was about the only good things about this property."
-1,"Sharing the room with 9 other girls was just fine except the were 10 or 11 other girls in the room sometimes."
1,"It was advertised as 10 beds in the dorm ont 12."
1,"Also people were smoking in the room when we got there and the whole room stank."
-1,"The place had low ceilings and big wooden beams in the room can you say fire hazard."
1,"The staff should be more vigilant about smoking"
-2,"It was way too hot in the rooms at night which made it difficult to sleep and the mattress/pillows were very thin."
-1,"I didn't have a lot of trouble with the mattress,"
-1,"my three travel companions complained of back aches the rest of our trip."
-1,"We were especially happy with this hostel as they upgraded us to a private room with no extra charge as they didnt have 2 beds in the same dorm for us to stay in!"
-1,"The staff were very friendly and helpful and when we needed help the guy happilly walked over to our apartment with us to give us a hand."
2,"The cleaner came in every morning to clean the kitchen and bathroom, it was definitely worth the price!"
2,"Good hostel to spend the weekend."
-1,"Nothing more, nothing less."
1,"You get what you pay for."
2,"Its a bed and thats all you really need."
1,"Friendly staff and guests."
2,"The best thing about this hostel was the staff."
-1,"They were extremely helpful when our bank cards were cancelled in letting us use the phone and giving us pointers."
2,"Location is pretty good, easy walk to everything in the city center, with a bit of a walk to the museum district."
1,"Reccommend."
2,"18 beds in a room."
-1,"Tends to be noisy at night with everyone coming and going."
-1,"it's really cheap, so you can't complain much."
2,"Definitely a simple place to stay."
-1,"Very nice large loft style room for the 10-bed room, only bad thing was being on the 4th floor and having to walk up the narrow winding staircase"
-1,"that is apparently typical in Amsterdam."
-1,"Very close to the Centraal station, simple to get to from the airport (train goes from airport to Centraal)."
1,"Short walk to restaurants and bars."
-1,"Didn't seem to have a communal space to meet other travellers,"
1,"had free computers for use."
-1,"One bathroom for 10 girls is too little"
1,"not a huge problem."
2,"Very good place to stay!!!"
2,"Excellent service and great facilities for the price"
-1,"Stayed there for three nights, easy to find from the station, arrived staff were helpful"
1,"from arrival didnt hear much from them at all."
2,"Rooms very spacious and clean."
-1,"Just would of liked more advice from the staff on where to go and what to do in the city compared to the 8 other Hostels this was the least helpful,"
-1,"it wouldn't put me of it still a good hostel."
-1,"I have to admit I was a little bit suspicious when I first saw the hostel."
1,"."
-1,"you should not always trust the first impression!"
-1,"half of our group slept in the mixed room, other half in female dormitory."
-1,"We were really surprised, when we (the other half) saw our room."
2,"It was very cosy and clean and the atmosphere was relaxed."
2,"And we had a cute little balcony!"
2,":) Thank you!"
-1,"The beds are extremely bad."
-1,"everything else is very god."
-1,"Our stay at the hostel was ok for what we were paying, we stayed in a 10 bed girls dorm which ended up having 12 girls with 2 mattress on the floor so we were lucky enough to have an actual bed ."
-1,"the beds how ever were very uncomfortable so lucky we were only there for 2 nights."
2,"Great location and reasonable clean for a hostel in Amsterdam, we had our own bathroom and kitchen."
-1,"would of been very disappointe if we had to use the communal bathroom which was located in reception with the kitchen ew"
2,"I didn't really enjoy my stay at this hostel."
-2,"I didn't really feel safe leaving my belongings in the 20 bed dorm whilst I went out as anyone could just walk in off the street and the door to get into the dorm was often left wide open, even when it was closed, it only needed a simple code to open."
-1,"The beds were like camp beds, with mine creaking and partially collapsed in the middle."
-1,"The hostel was also very loud as footsteps could be heard very clearly walking up the stairs to the floor above."
-1,"Standard hostel, little cramped"
-1,"can't complain bout the price and location."
-1,"Handy location close to central station and very cheap, a proper budget stay."
-1,"There are 4 toilets, 4 showers and 2 twenty bed dorms."
1,"The showers are cramped as is the hostel in general."
-1,"The staff seemed to do the minimum required with little regard for residents comfort, coming in early in the morning switching on the lights and changing the beds none too quietly."
-1,"I was woken on my first night by loud music being played in the foyer (directly outside the dorm) at 5am."
2,"Free Wifi a saving grace."
-1,"Great location in Amsterdam, just a few minutes walk from the train station."
-1," The room was great, not the most trustworthy of locks on the door thought."
-1," The towels were dirty, and no king size sheets, on the king size bed..."
1,"It was in the heart of the city"
1,"it had disadvantages."
1,"."
-1,"the beds were very uncomfortable and you could feel the iron under the bed."
1,"."
-2,"the lights were on all the night and it was very annoying for someone who was sleeping in the upper bed."
1,"."
-1,"the room had an awful smell of the shoes."
1,"."
-1,"it wasn't worth the 35 euros per night that i paid!!"
1,"Great people, relaxed atmosphere, would definitely reccomend the female dorm for girls as the mixed is a little packed & gross,"
2,"I had an great stay!"
2,"Also beware of the stairs!"
-1,"People with suitcases might prefer another hostel, or just set aside a half hour to lug your suitcase up the stairs upon arrival & departure like I did, I was unaware of the stairs & slightly disappointed that it doesn't mention the lack of elevator etc,"
-1,"it didn't effect my stay atall."
-1,"The place is cramped and crowded"
3,"the location is excellent."
-1,"The staff puts extra mats on the floor for additional people to sleep on so the number of guests will be more than listed (which is a little unfair)."
-1,"There is only internet in certain areas and the bathrooms are not very clean and also very small."
-1,"I guess it's the trade-off for a good location which might be worth the steep price if you like convenience."
-1,"The matress are too tiny."
-1,"We can feel the steel bars of the beds."
-1,"I stayed a week in the 20 bed room."
-1,"By day 2 I was really wishing I was staying somwhere else."
-1,"The atmosphere is next to none."
-1,"People sleep at all hours of the day so it's hard to have a conversation with anyone while still respecting the sleepyheads."
1,"The staff are helpful when approached"
1,"dont even say hi when you come back."
2,"It was a really clean place"
1,", which was the only plus."
-1,"This was my first time staying in a hostel/shared accommodation and I would recommend it for short stays."
-1," Everything was average, which isn't a bad thing!!"
1,"the beds were single and pretty standard."
1,"They say the provide towels"
-1,"I would bring one anyway as they are VERY small,"
-1,"you can manage (i didn't bring a spare towel) Also we went at the beginning of June and it was wet and quite cold so I would bear that in mind when packing PJ's cos the room gets quite cold."
-1,"My friend and I stayed at aivengo at the beginning of may."
-1,"It was clean and a place to sleep with a roof over your head."
-1,"The beds didnt all have blankets and when we asked the guy told us people probably took them, so I spent a night with no blankets."
-1,"We were a couple floors up, the higher you go, you will lose wifi which sort of stucks."
-1,"If you need somewhere to sleep in Amsterdam, it's cheap and you get just that."
1,"Over average experience..."
-1,"The staff at this hostel were three friends that were high all the time, therefore not reliable for directions or other questions."
-1,"The cleaning lady starts loudly cleaning the dorms at 9:00Am-- just when literally 13 girls were trying to get ready for the day."
-1,"Not to mention, the dorm had one bathroom for 13 girls to share!!!"
-1,"Can you imagine how long it took to get ready in the morning with that wait?!"
-1,"I had been haphazardly assigned to a cot."
1,"Not enough lighting to read."
2,"Plus MICE."
1,"Seriously."
-2,"staff were unfriendly at best, the doors are locked between 4-6am so if you head out for the night, you have to wait around till you can get back in to sleep on a "matress" thats so thin you can feel the metal bar through the back."
-1,"shower and toilets are in the lobby which, unless your a child or midget are a struggle to fit in."
-1,"one of the worst places i stayed in while travelling through europe"
-1,"The 20 beds room is horriable, mice on the ground."
3,"the location is good, very close to the train station."
-1,"the staff is a little bit cold and absent minded."
1," I live on the 5th floor"
-1,"give me the key of 4th floor, and there is no lift on the building which has a spiral stairs that is difficult to climb."
1," the female room is large"
-1,"the blanket is very thin, making me very cold in the evening!"
-1," the common area is very small, only a sofa beside the reception desk."
2,"amazing atmosphere and great location."
2,"definitely would and will come back when going to amsterdam next time!"
1,"LOL."
-1,"This is not the Ritz, actually it kind of sucks sleeping there."
-1,"Only sleep here if you plan on being so ridiculously high that you won't have any issue falling asleep instantly."
-1,"on their website they advertise wifi, and there is no wifi in the rooms, just in the lobby which has space for 3 or 4 people to sit, which is always full."
-1,"There are mice, which are expected,"
2,"they run around the rooms, and eat the food."
-1,"We stayed in a 12 person female dorm/ensuite and had to share one bathroom between 12 of us, which was not very nice."
-1,"and for having 6 or 7 floors, there is no elevator,"
-1,"you can't change the structure of the building so that couldn't really be changed."
-1,"The hostel itself was very close to nearby attractions."
-1,"They offered a locker for a deposit of 10euros."
1,"Only 2 electrically outputs in the main reception"
1,"."
-1,"There is a curfew between the hours of 4-6am."
-1,"Staff seemed friendly enough and were helpful."
2,"In the center of the world, with all you need and all you wish."
2,"Probably the best hostel I've ever been, I'll return there for sure."
2,"This hostel was the most fun place I stayed at throughout my stay in Europe,"
-1,"it was also the worst hostel in terms of facilities."
1,"The showers take a while to get warm (they do get warm), and the sheets were just abysmal,"
1,"I was lucky enough to bring my own."
2,"There is one staff member who lives in the hostel who is an ass, everyone else is fine."
3,"Good party hostel, real close to the city center, and I'd recommend this ONLY if you are on a tight budget and want to socialize."
1,"."
1,"all night"
-1,"according to the price, I would say the overall quality is acceptable; if you're looking for cheap place for stay, I would recommend it"
1,"when i were sleeping somethings passed from my bed."
1,"."
-1,"approximately five minutes later again something passed."
1,"."
1,"After that i get up ad waited what is that ??"
-1,"And a mouse was walking around my bed... then i went to see the staff."
1,"."
-1,"i told this stuation and he said to me: - yes mouses are general problem at amsterdam."
1,"."
1,"only that :(((( i changed my bed to upper one :)"
-1,"hostel was too expensive for what it offers."
-1,"the blankets was too thin for cold weather."
2,"showers wasnt clean"
1,"if u look from another prespective 2 rooms with more then 15 people its hard to make it clean all the time."
2,"staff is really nice and tried to keep it clean."
1,"kitchen just have a microwave and refrigerator."
2,"location was good."
-1,"overall hostel is ok if u r staying for shorter time."
-1,"It would be awesome to have somewhat like a community room and thicker bedsheets."
1,"I was frozen after night."
-1,"You cannot call a kitchen the fridge and the microwave you have in the always..."
2,"very good."
-1,"The hot water didn't work."
-1,"The heat in the sleeping rooms appeared not to be working as well."
-1,"The credit card machine was not working when we tried to pay for our rooms."
-1,"only the location and price is good, if you just want to find a convenient place to sleep for one or two night at a very low price, it's ok."
-1," the hostel door is always open, which makes me feel insecured."
-1,"and most of the times, the room door and window is always closed, so the air inside the room is not fresh at all."
-1,"also, there's only a microwave and a fridge, which means almost impossible to cook."
1,""
-1,"what is above my expectation is that it's not noisy, even in the 20 mixed room."
-1,"The place is small and offers 20 bed dorms, so there are plenty of things that are to be expected with that."
2,"There are a lot of travelers and cool people to meet,"
1,"also people that stay up talking until 3am in the dorms."
2,"The staff is really cool too and are also young travelers that can give good advice."
-1,"THE MOST ANNOYING THING IS THAT IT IS CLOSED FROM 2-4 AM."
-1,"We had to wait outside one night and it sucked."
2,"Considering the price, I think it is a really good hostel."
3,"The location is excellent, close to the Central Station and other main attractions."
2,"The bathroom is quite clean with a big mirror."
2,"The female dorm is big and clean."
2,"The bed is comfortable."
2,"The staffs are nice and speak perfect English."
-1,", there are a few things that need to be fixed: the blanket is too thin, quite cold at night, no bed sheet, no plug in the bedroom, no proper kitchen, nowhere to hang the clothes in the bathroom"
1,"Was clean"
2,"not great facilities to cook which was a little annoying as that is how we like to save money, the dorm we had on the fourth floor was really bright in the morning and my friend had to put her mattress on the floor to be comfortable, since there was a bar under her back."
-1,"I also didn't like that there was no common area for people to hang out and chill together."
1,"Don't book this Hostel!!"
-2,"I've ever been to many places in my trips through europe and this is for sure the worst Hostel I booked."
-1," The policy of this place is an absurd!!"
-1," We arrived there at 22:00 to stay in a dirty room full of people talking and making noise the whole night."
-1,"The staff is composed by people around 20y old and completely incompetent."
-1,"Not much too complain about."
2,"For the money you pay, its good."
1,"It can cold during nights"
-1,"... this needs to be fixed."
-1,"A little cold at night, thin."
1,"blankets"
2,"It was a good place to stay for a few nights."
2,"Nothing special"
-1,"it's cheap and clean."
-1,"The beds were a little uncomfortable"
2,"the room was fine overall and the location was good."
-1,"The biggest problem with Aivengo is that they completely turn off the heat at night, and only give beds a single thin blanket."
-1,"Plus, the staff who run the hostel also live there, so you'll be hearing couples all night."
-1,"Between the freezing cold and the noise it'll be impossible to sleep."
-2,"  The communal bathrooms are disgusting, and the setup makes it very easy for things to get stolen, especially considering the front door is left open the majority of the time."
2,"Aside from the massive hike up to the fifth floor with luggage, the hostel was enjoyable."
2,"Staff was friendly and explanatory."
2,"They provided you with small towels, which was very nice, and the fridge and microwave in the room came in handy."
1,"Relatively clean,"
1,"have seen cleaner."
1,"Perfect location close to everything."
1,"Saw mouse in kitchen area and "kitchen area" of microwave/counter right in the bathroom area - appears unsanitary"
-1,"it wad loud all night"
-1,"If you have a penchant for dirty and questionable rastafarian-type joints, then this is your place."
-1,"Twenty randomly scattered beds and/or mattresses to a room, each fashioned with half a throw pillow and very thin blanket."
-1,"I am not even sure how to describe the smell of the place."
1,"If you are into having the "experience" and stories that come with the stay, then go for it."
-1,"If you like minimal comfort and/or cleanliness, then beware."
2,"Nice hostel totally worth it for a weekend trip for students."
1,"."
-1," Good price for Amsterdam with the same characteristics as other more expensive hostels."
1,"."
-1," Be prepared to sleep with 19 other guys/girls and to be maybe woken up at night when soemone enters leaves the room."
1,"."
2,"fine, if you don't mind mice in your bedroom..."
1,"The best thing about the hostel is its location - there isn't anything there which's closer to amsterdam centraal."
-1,"everything else is ok, neither bad nor excellent."
-1,"in our girls' dorm you couldn't lock the bathroom door, and there was no proper kitchen."
-1,"Also the blankets are very thin,"
1,"at least the linen & towels are included."
2,"and it's warm enough inside actually."
-1,"This hostel says "drug-free" then why were there 3 people smoking bongs in the hallway to the lobby."
1,"."
-1,"Location- streets lines with prostitutes in windows."
1,"WStaff talking about what drugs to take to parties in the evening."
1,"."
1,"Not a very nice atmosphere at all,"
-1,"i guess this is just amsterdam."
1,"-Wi-fi doesnt work on 4th floor."
-1,"There are alot of better hostels in Amsterdam."
-1,"Beds are uncomfortable and pilows are as thin as paper."
-1,"They promote that the hostel is a drug free environment when people were smoking in the room and just next to the lobby."
1,"The showers,"
-1,"they work well, smell really bad."
-1,"There is also no place to store your luggage."
-1,"I would only recommend for people that want an hostel really close to the Centraal Station for an early departure."
1,"Did not provide shampoo/conditioner as advertised."
1,"The Bathrooms smelled."
1,"noisy, very cold at night... the location is perfect,"
2,"the hostel isnt very clean at all."
3,"I had a really good time and I want to come back soon!"
1,":)"
1,"No hit in the room!"
-1,"You have to sleep with your coat on!!"
2,"The rest was good :-)"
2,"Very nice  All the portuguese guys liked!!"
-1," Just missed the breakfast,"
1,"for the money its ok"
3,"I am so happy about my stay at Aviengo!"
-1,"One of my favourite hostels in Europe!"
2,"Friendly staff, helpful, good location, we had an amazing room (6th floor without lift hehe)."
1,"I will go back there when i will go back to Amsterdam :)"
2,"Extremely well located."
2,"Very kind staff."
1,"Beware of the stairway."
2,"Good place to stay for a few nights with a group of friends, if you are going to visit the city all day, and only be at the hostel during your sleep."
-1,"There is no common room, you only have your room The showers are not enough for the number of people using it."
2,"The location is very good, you can walk everywhere, day or night."
-1,"The staff is not very nice and they didn't even bother to put all of my group's beds together."
-1,"It's cold in the room."
2," Anyway, it is a very good option considering the price."
-1,"The only one disadvantage for me was very thin blanket, I was cold during the night"
-1,"Our room was huge (directly under the roof)"
-1,"kinda empty."
-1,"I was a little bit disappointed that it didn't have the "oriental" look which one can see on the fotos on the Aivengo-homepage."
-1,"Also the room could've been cleaner (toe nails on the floor and a bit dusty everywhere)."
2,"The bathroom on the other hand was very nice and modernly furnished."
-1,"During night time the room got quite draughty."
-1,"The hostel staff was friendly and my girlfriend could borrow a hair dryer without problems."
2,"Hada nice stay"
1,"Had read mixed reviews,"
2,"honestly the hostel was perfect for us."
2,"We had a private room booked for 4 of us away from the main building and it was brilliant."
-1,"Right in the middle of the centre, we had a problem on the last day as the people in the room above us over ran the shower and it started leaking through our ceiling!"
2,"Staff were brilliant"
-1,"and despite it being quite early were right over to fix it and cleaned up the mess (and all of ours) whilst we were out!"
1,"Would stay again"
-1,"no kitchen: only a microwave machine."
-1,"this is not good for a several days' stay no spoon, no fork"
2,"The hostel was great!"
-1,"Awesome staff allways ready to help in every way they could,the facilites where allways clean and all the people respected each other!"
-1,"The location was great 3/4 blocks away from de wallen and 5 min walk from centraal station!"
-1,"The heatint is not powerful enough."
-1,"It is so cold in the room."
2,"the location is perfect."
-1,"It takes only 10 minutes to walk to the red light district."
2,"And the private 4-person room is quiet!"
2,"The guys working there were all super nice and helpful, there was one woman who worked there who obviously is not enjoying her life"
2,"besides her the rest were great!"
2,"This is a great hostel."
-1,"I stayed there with my girlfriend in a private room with bathroom, everything cool, only inconvenient was to face a 6 floors staircase each time we went in or out, especially with the bags on arrival."
1,""
3,"the hostel is great, good service, clean, very well located, and close to the central station, which means a lot when you arrive and when you leave."
-1,"You get a really thin blanket, it's preeeetty cold."
-1,"toilets usually smell like spew."
2,"Staff were nice, and did give us one extra blanket when we asked."
-1,"i guess for Amsterdam it is cheap."
1,"."
1,"?"
2,"Oh well, best concentrate on all the DRUGS you can take and not the bed you have to sleep in :)"
1,"Not bright enough in the private room for four."
-1,"Also the heater was not warm enough!!!!!!!"
-1,"I felt very cold in the room."
1,"For other things, they were ok!"
2,"excellent location and staff,"
-1,"we were really cold at night."
1,"other than that, a very cool hostel with character."
3,"Excellent service, superb customer service, well valued for the price they ask for, very helpful and friendly staff, loved the stay."
1,"Before i had visited people had commented there were signs of mice been spotted,"
1,", I FOUND NONE."
2,"It's simple if you keep the place clean you won't get mice and it's in the city as well."
2,"Good Location and helpful staff."
1,""
-1,"there was no heating in our room and very thin covers so I had a very cold night, going to bed fully clothed with my coat as an extra cover wasnt fun!"
-1," I booked a twin room which was on the sixth floor, with very steep narrow winding stairs this was a trek in itself!"
-1," All said, it is basic and a place to lay your head for the night, we rarely spent time in the room, and it is of a great location."
-1,"It was nearly comical how bad this hostel was."
